Query_nr,doc_nr
544308,246784
544308,312266
544308,277129
544308,478003
544308,220465
544308,344658
544308,204020
544308,185110
424898,6692
424898,333138
424898,463646
424898,156338
424898,408784
424898,206127
424898,18570
424898,21601
424898,189587
424898,168145
572286,35056
572286,235073
572286,367006
572286,336037
572286,6011
572286,66991
572286,301282
572286,442496
572286,308585
572286,380052
426347,171298
426347,491995
426347,496055
426347,136207
426347,182853
426347,408056
426347,100081
426347,488423
426347,256273
426347,394657
199442,149955
199442,311879
199442,387369
199442,127958
199442,483457
199442,247857
199442,346925
199442,42504
199442,484948
199442,17996
144254,136969
144254,113635
144254,496059
144254,312631
144254,97093
144254,319504
144254,168173
144254,182968
144254,281216
144254,425035
82161,335448
82161,338519
82161,401304
82161,430056
82161,463121
82161,381042
82161,20751
82161,454072
82161,260083
82161,170135
565915,394319
565915,122700
565915,108047
565915,315522
565915,46492
565915,266592
565915,391392
565915,18540
565915,168833
565915,380814
1094027,103899
1094027,378580
1094027,402118
1094027,146198
1094027,331709
1094027,110670
1094027,125066
1094027,9550
1094027,423522
1094027,131120
449750,471365
449750,402627
449750,296501
449750,179257
449750,464061
449750,188699
449750,393738
449750,163122
449750,372364
449750,250184
683193,138932
683193,222405
683193,174474
683193,92828
683193,288862
683193,205967
683193,329800
683193,179965
683193,242888
683193,203136
728110,140825
728110,139148
728110,68767
728110,233795
728110,343380
728110,45271
728110,299684
728110,115328
728110,348891
728110,64201
576452,119779
576452,440220
576452,266444
576452,469961
576452,497609
576452,81707
576452,236543
576452,412659
576452,317150
576452,427144
525779,446775
525779,478215
525779,129090
525779,79357
525779,325794
525779,384050
525779,13726
525779,459417
525779,336644
525779,84483
610425,232662
610425,440729
610425,150623
610425,444141
610425,341474
610425,204629
610425,226416
610425,42574
610425,370129
610425,55531
605651,419962
605651,382310
605651,419692
605651,314257
605651,149625
605651,358675
605651,14635
605651,408069
605651,333208
605651,100219
720013,241815
720013,344543
720013,207849
720013,130332
720013,496539
720013,162419
720013,67317
720013,320958
720013,382129
720013,270102
582848,395923
582848,500837
582848,197379
582848,18057
582848,479822
582848,46359
582848,420938
582848,470021
582848,291674
582848,371960
503607,409327
503607,62681
503607,388863
503607,390438
503607,350599
503607,111724
503607,276274
503607,251329
503607,253922
503607,380045
690508,197702
690508,261323
690508,344134
690508,359703
690508,329208
690508,485437
690508,318062
690508,311480
690508,281079
690508,197093
1093971,261123
1093971,225892
1093971,388387
1093971,342588
1093971,100729
1093971,201442
1093971,166775
1093971,259813
1093971,256687
1093971,351499
155056,226048
155056,375460
155056,215839
155056,470094
155056,191420
155056,195592
155056,259291
155056,394647
155056,332732
155056,7358
483241,436898
483241,492004
483241,491351
483241,316559
483241,320271
483241,88347
483241,463716
483241,350806
483241,297236
483241,455470
64528,267818
64528,427730
64528,285542
64528,486054
64528,22069
64528,325066
64528,88420
64528,496505
64528,434568
64528,205168
541969,111115
541969,233787
541969,18724
541969,265280
541969,405245
541969,477107
541969,148489
541969,34194
541969,139747
541969,204869
1093966,82819
1093966,259178
1093966,49929
1093966,323488
1093966,253120
1093966,328527
1093966,174017
1093966,159073
1093966,9475
1093966,273891
536791,7572
536791,244642
536791,120025
536791,411993
536791,61797
536791,402354
536791,103740
536791,156766
536791,53363
536791,404828
86203,221690
86203,250734
86203,247611
86203,335025
86203,222106
86203,386809
86203,341884
86203,489898
86203,239814
86203,459717
1093962,443814
1093962,271713
1093962,389558
1093962,53451
1093962,75444
1093962,225996
1093962,134571
1093962,246949
1093962,432101
1093962,223451
527769,37158
527769,348044
527769,369121
527769,426009
527769,51880
527769,190725
527769,476649
527769,68316
527769,306634
527769,184704
1093959,172959
1093959,156959
1093959,66543
1093959,326598
1093959,147942
1093959,125450
1093959,346857
1093959,371965
1093959,273975
1093959,158130
609956,377309
609956,154227
609956,475131
609956,338960
609956,374096
609956,85172
609956,371033
609956,257223
609956,104801
609956,283151
549342,264990
549342,210470
549342,8606
549342,33325
549342,199536
549342,251094
549342,261704
549342,327879
549342,487725
549342,336648
577167,229206
577167,100772
577167,100124
577167,192188
577167,490131
577167,177669
577167,24312
577167,89622
577167,367543
577167,437970
731736,60606
731736,498757
731736,201514
731736,21724
731736,298454
731736,8535
731736,19967
731736,228307
731736,467681
731736,123767
700618,429001
700618,439000
700618,366502
700618,5036
700618,218710
700618,193007
700618,451134
700618,19508
700618,362163
700618,12313
1093941,346251
1093941,39776
1093941,360756
1093941,396743
1093941,124609
1093941,215637
1093941,269543
1093941,76911
1093941,161933
1093941,399286
284313,251005
284313,316085
284313,172758
284313,22272
284313,69492
284313,262046
284313,30416
284313,57635
284313,61709
284313,125816
22479,452451
22479,361669
22479,54510
22479,149409
22479,361481
22479,90227
22479,486636
22479,301619
22479,145467
22479,317207
507221,344800
507221,285975
507221,24801
507221,275220
507221,496050
507221,132603
507221,413645
507221,295089
507221,74379
507221,487562
405310,226404
405310,307594
405310,353510
405310,342597
405310,204711
405310,415458
405310,34781
405310,169511
405310,10880
405310,311515
1093927,486628
1093927,314817
1093927,227235
1093927,31567
1093927,435357
1093927,47202
1093927,44068
1093927,87797
1093927,371738
1093927,92315
1093926,269372
1093926,456521
1093926,122951
1093926,396291
1093926,234751
1093926,466388
1093926,316479
1093926,263253
1093926,106414
1093926,155999
571474,119971
571474,315568
571474,432270
571474,358237
571474,394656
571474,335679
571474,432838
571474,493531
571474,81220
571474,277423
100013,234293
100013,494577
100013,485614
100013,153268
100013,62247
100013,55511
100013,319697
100013,225282
100013,214645
100013,454102
609628,441733
609628,474327
609628,20844
609628,106205
609628,3276
609628,189144
609628,475850
609628,1565
609628,273934
609628,213840
690705,240960
690705,47488
690705,53191
690705,184722
690705,346424
690705,284876
690705,115724
690705,488536
690705,74989
690705,268244
713134,318712
713134,97565
713134,430644
713134,312359
713134,100528
713134,238114
713134,176348
713134,200242
713134,411057
713134,24351
712545,111079
712545,199434
712545,9828
712545,490743
712545,439449
712545,412880
712545,51212
712545,370104
712545,281434
712545,177786
604954,227764
604954,292481
604954,257470
604954,40850
604954,351893
604954,439214
604954,265504
604954,161021
604954,176186
604954,32609
499413,258842
499413,30135
499413,175320
499413,245833
499413,295351
499413,237027
499413,448903
499413,117478
499413,135511
499413,5952
541274,80592
541274,310032
541274,435121
541274,230358
541274,266055
541274,145976
541274,236134
541274,217573
541274,412699
541274,465256
479525,40234
479525,274802
479525,324938
479525,430391
479525,286245
479525,220905
479525,210336
479525,12624
479525,470332
479525,354741
106125,445667
106125,445066
106125,37921
106125,322410
106125,324842
106125,247395
106125,183743
106125,463693
106125,333862
106125,306555
480504,107395
480504,468721
480504,351393
480504,273558
480504,494369
480504,381455
480504,478171
480504,253969
480504,105322
480504,485076
400311,8640
400311,187602
400311,6038
400311,485432
400311,480743
400311,331806
400311,75738
400311,366688
400311,393371
400311,52542
50891,255173
50891,293648
50891,324926
50891,34726
50891,63146
50891,184910
50891,30847
50891,372783
50891,13773
50891,33059
610190,254437
610190,365931
610190,443425
610190,390429
610190,173344
610190,174477
610190,417401
610190,184080
610190,313302
610190,57897
1093881,181061
1093881,357651
1093881,472791
1093881,7825
1093881,34360
1093881,410002
1093881,356490
1093881,277909
1093881,118574
1093881,412033
599524,184033
599524,114226
599524,85158
599524,146445
599524,17773
599524,102083
599524,328380
599524,373610
599524,55313
599524,263407
457714,266628
457714,488271
457714,485482
457714,124332
457714,213511
457714,127209
457714,374527
457714,269417
457714,480819
457714,218372
605648,225138
605648,69670
605648,215182
605648,361362
605648,180998
605648,1034
605648,95149
605648,426658
605648,441477
605648,118021
535421,92762
535421,67314
535421,446091
535421,254261
535421,275845
535421,258501
535421,484288
535421,21474
535421,58465
535421,243331
487569,377655
487569,232770
487569,25835
487569,242817
487569,92490
487569,233049
487569,10410
487569,346624
487569,203733
487569,253409
591310,108260
591310,59823
591310,440973
591310,183904
591310,406596
591310,73210
591310,387406
591310,201952
591310,435114
591310,355036
555458,286255
555458,130053
555458,150347
555458,468843
555458,312128
555458,296867
555458,374972
555458,444918
555458,77015
555458,75156
4696,47749
4696,42903
4696,428502
4696,434389
4696,177801
4696,179672
4696,227125
4696,222872
4696,387581
4696,61308
525047,465430
525047,29976
525047,391968
525047,303527
525047,294599
525047,263574
525047,255883
525047,267283
525047,88668
525047,455532
1093855,146231
1093855,114798
1093855,239097
1093855,152827
1093855,435361
1093855,70215
1093855,22954
1093855,154130
1093855,272107
1093855,164880
744261,156839
744261,149578
744261,45592
744261,216177
744261,20729
744261,440252
744261,246203
744261,404509
744261,197961
744261,106763
54199,17436
54199,462678
54199,115567
54199,397822
54199,399825
54199,422097
54199,125717
54199,212682
54199,71417
54199,150850
536654,376673
536654,150582
536654,21202
536654,210489
536654,327410
536654,111946
536654,354465
536654,297763
536654,356322
536654,305159
653092,71373
653092,364804
653092,306779
653092,366604
653092,421482
653092,208279
653092,326353
653092,159786
653092,491442
653092,477943
558548,181213
558548,193800
558548,165940
558548,377599
558548,396258
558548,498129
558548,146052
558548,380788
558548,356320
558548,438184
961921,188674
961921,280772
961921,208487
961921,347444
961921,276908
961921,248918
961921,248696
961921,291769
961921,83701
961921,83651
978802,306295
978802,442514
978802,343685
978802,32609
978802,410096
978802,332824
978802,404973
978802,115236
978802,280687
978802,178017
982481,41672
982481,473616
982481,399328
982481,210117
982481,261952
982481,3443
982481,492988
982481,101120
982481,258859
982481,707
775343,122595
775343,220859
775343,63166
775343,404382
775343,28473
775343,394566
775343,270290
775343,252636
775343,373399
775343,146226
138629,163147
138629,412005
138629,19871
138629,258039
138629,334315
138629,479100
138629,351768
138629,474729
138629,56794
138629,403544
841165,152254
841165,402748
841165,443810
841165,482180
841165,183036
841165,225303
841165,121176
841165,252881
841165,43663
841165,409118
841020,315455
841020,100011
841020,82781
841020,289229
841020,219574
841020,40561
841020,489703
841020,356449
841020,57235
841020,362121
846513,78994
846513,164722
846513,63142
846513,396083
846513,470137
846513,212711
846513,404929
846513,257786
846513,317353
846513,421381
786021,3584
786021,185093
786021,19076
786021,306421
786021,496590
786021,389767
786021,480511
786021,295533
786021,357323
786021,96959
1066043,252841
1066043,443705
1066043,89295
1066043,208716
1066043,229448
1066043,225088
1066043,76600
1066043,411664
1066043,378648
1066043,352033
1093791,112754
1093791,108685
1093791,28446
1093791,203449
1093791,430576
1093791,280753
1093791,106740
1093791,339076
1093791,225415
1093791,204128
939473,481407
939473,335679
939473,55348
939473,81220
939473,485574
939473,445743
939473,293406
939473,277423
939473,178407
939473,478752
1058978,279876
1058978,381820
1058978,244106
1058978,141184
1058978,183698
1058978,413246
1058978,326806
1058978,437950
1058978,484423
1058978,82465
858421,459012
858421,94848
858421,470213
858421,298076
858421,148658
858421,199086
858421,303452
858421,224261
858421,439464
858421,7282
1093786,141434
1093786,277485
1093786,86506
1093786,242012
1093786,269916
1093786,428016
1093786,455046
1093786,483976
1093786,179616
1093786,412734
345453,374832
345453,208624
345453,214522
345453,391391
345453,21684
345453,59204
345453,408546
345453,348575
345453,212358
345453,212613
330450,41577
330450,21573
330450,338518
330450,257420
330450,124420
330450,23914
330450,313227
330450,242365
330450,360938
330450,240690
821372,222604
821372,398521
821372,411054
821372,493188
821372,380686
821372,184395
821372,149968
821372,401374
821372,102095
821372,45386
855968,446455
855968,126553
855968,227631
855968,90036
855968,45482
855968,386383
855968,400292
855968,252619
855968,22709
855968,176878
160671,475277
160671,130859
160671,131810
160671,158808
160671,80838
160671,275544
160671,275476
160671,97665
160671,232137
160671,129131
1093781,265882
1093781,81033
1093781,217824
1093781,425144
1093781,28388
1093781,275380
1093781,160869
1093781,390671
1093781,301008
1093781,6849
1036002,208683
1036002,436032
1036002,7160
1036002,134521
1036002,292112
1036002,174919
1036002,455236
1036002,172729
1036002,103829
1036002,126336
783963,48186
783963,474236
783963,453402
783963,332726
783963,51807
783963,392346
783963,201117
783963,380490
783963,420067
783963,139791
1093773,31838
1093773,312855
1093773,145434
1093773,200990
1093773,207408
1093773,143996
1093773,320885
1093773,253078
1093773,315154
1093773,314421
1003445,328850
1003445,207654
1003445,204486
1003445,234374
1003445,240312
1003445,292391
1003445,134319
1003445,434409
1003445,388196
1003445,224921
315131,37061
315131,210291
315131,288671
315131,117723
315131,227734
315131,437967
315131,349931
315131,373967
315131,296539
315131,223285
841961,343266
841961,428242
841961,272766
841961,456835
841961,230230
841961,499293
841961,213376
841961,403752
841961,251258
841961,139671
912898,317272
912898,165262
912898,333606
912898,4113
912898,379802
912898,283191
912898,154296
912898,431039
912898,383106
912898,313373
771694,151021
771694,67727
771694,161903
771694,268480
771694,339298
771694,9722
771694,396432
771694,375170
771694,258898
771694,361400
961950,305736
961950,436356
961950,401944
961950,227277
961950,147195
961950,127634
961950,362585
961950,167184
961950,391906
961950,191048
772928,395425
772928,202061
772928,421072
772928,351105
772928,82144
772928,62191
772928,329582
772928,82902
772928,20454
772928,66973
776465,113930
776465,376516
776465,442635
776465,350503
776465,397849
776465,378008
776465,171812
776465,288276
776465,424873
776465,320788
991240,263682
991240,145642
991240,411731
991240,455022
991240,111139
991240,334877
991240,226056
991240,227111
991240,133851
991240,14352
772055,348004
772055,137694
772055,445428
772055,317063
772055,180315
772055,220419
772055,105218
772055,115323
772055,23619
772055,204818
917334,225354
917334,24029
917334,145792
917334,185949
917334,203477
917334,351658
917334,169577
917334,444951
917334,205453
917334,93259
1093750,204486
1093750,427968
1093750,366588
1093750,109714
1093750,463543
1093750,229515
1093750,169371
1093750,20643
1093750,76134
1093750,293517
853057,132808
853057,35399
853057,218987
853057,54391
853057,164
853057,95250
853057,87512
853057,281279
853057,403802
853057,449960
787784,418195
787784,236605
787784,211507
787784,354270
787784,466179
787784,217460
787784,344353
787784,302827
787784,329705
787784,72676
1041473,232984
1041473,230155
1041473,162522
1041473,412086
1041473,55883
1041473,19597
1041473,389349
1041473,455617
1041473,459740
1041473,7402
1093732,12470
1093732,161185
1093732,65624
1093732,314760
1093732,403488
1093732,176143
1093732,500681
1093732,19770
1093732,65978
1093732,309002
783277,97691
783277,89822
783277,492981
783277,378868
783277,369200
783277,45241
783277,447495
783277,37547
783277,53846
783277,309933
792900,130332
792900,496539
792900,162419
792900,67317
792900,320958
792900,382129
792900,270102
792900,63091
792900,115004
792900,193548
1093723,13159
1093723,79573
1093723,444552
1093723,261417
1093723,139512
1093723,183401
1093723,250736
1093723,201202
1093723,63431
1093723,344368
65488,142846
65488,478651
65488,477271
65488,357775
65488,467385
65488,41163
65488,309423
65488,466659
65488,384185
65488,5965
148564,286918
148564,49540
148564,220001
148564,334847
148564,266482
148564,204777
148564,259150
148564,79102
148564,329273
148564,139559
792742,212480
792742,112294
792742,356518
792742,186678
792742,421418
792742,298650
792742,421550
792742,60997
792742,441064
792742,356099
29612,126853
29612,59413
29612,237018
29612,399559
29612,82433
29612,188320
29612,6794
29612,164293
29612,295717
29612,253179
1093717,146597
1093717,203640
1093717,420660
1093717,240577
1093717,215008
1093717,259555
1093717,36329
1093717,72739
1093717,464493
1093717,430474
212977,208520
212977,132855
212977,478057
212977,413786
212977,125999
212977,103143
212977,418619
212977,119994
212977,365167
212977,397156
989855,462731
989855,358226
989855,480828
989855,366671
989855,478471
989855,125482
989855,52352
989855,224653
989855,35340
989855,291067
936273,9117
936273,233529
936273,60094
936273,501148
936273,157065
936273,352956
936273,201156
936273,273602
936273,385276
936273,274767
987486,132404
987486,275794
987486,158998
987486,88216
987486,118283
987486,1867
987486,471123
987486,463686
987486,120303
987486,267290
1019470,177094
1019470,441566
1019470,26188
1019470,159305
1019470,253263
1019470,246966
1019470,497560
1019470,397980
1019470,360644
1019470,347052
884870,143131
884870,65110
884870,40939
884870,60815
884870,61112
884870,141737
884870,375968
884870,380130
884870,233112
884870,2887
1005191,240686
1005191,391736
1005191,481767
1005191,373905
1005191,388663
1005191,43812
1005191,12150
1005191,237818
1005191,285408
1005191,355948
998941,254631
998941,66821
998941,148592
998941,91311
998941,480741
998941,124092
998941,463695
998941,127574
998941,83878
998941,327039
952378,459362
952378,252139
952378,412996
952378,37537
952378,433214
952378,300888
952378,457458
952378,203513
952378,487431
952378,378287
95286,222019
95286,104437
95286,144991
95286,301112
95286,61336
95286,268480
95286,244811
95286,147207
95286,135749
95286,490649
258337,153046
258337,416790
258337,335984
258337,272705
258337,116014
258337,455351
258337,221032
258337,143787
258337,19353
258337,271457
783433,285187
783433,440990
783433,141601
783433,413529
783433,67762
783433,117690
783433,261513
783433,43372
783433,266460
783433,266449
1020915,410094
1020915,433751
1020915,104822
1020915,149592
1020915,237918
1020915,123501
1020915,148264
1020915,176398
1020915,422787
1020915,128720
931905,161468
931905,356776
931905,281248
931905,376802
931905,167716
931905,300453
931905,174409
931905,187422
931905,344774
931905,300877
808716,53094
808716,441424
808716,70843
808716,438576
808716,387381
808716,279243
808716,333462
808716,217532
808716,80184
808716,225190
1053111,198624
1053111,176087
1053111,263588
1053111,159278
1053111,115087
1053111,376292
1053111,286818
1053111,267437
1053111,11450
1053111,29328
1093698,195913
1093698,311946
1093698,463435
1093698,241906
1093698,185265
1093698,430969
1093698,621
1093698,45228
1093698,432009
1093698,381499
900924,462567
900924,126757
900924,141511
900924,177614
900924,260953
900924,113490
900924,40933
900924,346603
900924,290676
900924,457982
1057251,240611
1057251,356707
1057251,459981
1057251,119989
1057251,342477
1057251,135247
1057251,19977
1057251,376450
1057251,490983
1057251,138501
875787,12661
875787,405196
875787,132782
875787,128480
875787,16124
875787,447469
875787,499863
875787,208772
875787,328284
875787,71012
907997,33719
907997,257822
907997,277280
907997,237845
907997,384892
907997,139513
907997,111609
907997,405024
907997,109251
907997,20519
976829,143816
976829,69918
976829,212231
976829,328019
976829,136177
976829,493804
976829,397646
976829,382421
976829,226154
976829,145715
234114,407685
234114,306737
234114,163539
234114,236535
234114,209723
234114,348632
234114,359412
234114,414149
234114,163559
234114,95534
888100,234150
888100,265745
888100,98061
888100,145853
888100,217450
888100,294067
888100,210160
888100,430391
888100,489075
888100,40689
865616,14900
865616,47061
865616,184486
865616,466400
865616,330311
865616,11711
865616,301754
865616,212243
865616,99524
865616,109069
58130,146509
58130,40352
58130,466008
58130,68489
58130,25706
58130,452367
58130,484830
58130,354927
58130,385094
58130,171887
789439,54026
789439,153346
789439,165904
789439,31872
789439,470293
789439,328807
789439,181962
789439,310101
789439,245644
789439,220767
1093682,408770
1093682,39770
1093682,203522
1093682,364621
1093682,122406
1093682,328608
1093682,342181
1093682,330491
1093682,405344
1093682,187473
763878,64601
763878,373495
763878,318060
763878,34274
763878,89773
763878,243652
763878,241246
763878,29517
763878,177132
763878,27605
790059,453933
790059,169464
790059,89123
790059,450346
790059,219382
790059,66185
790059,295210
790059,77548
790059,216520
790059,283472
338637,121312
338637,298076
338637,180569
338637,321131
338637,190311
338637,114934
338637,428574
338637,385437
338637,454981
338637,432589
810242,325219
810242,414748
810242,186733
810242,223876
810242,14165
810242,322902
810242,433635
810242,302301
810242,354589
810242,463913
808362,302152
808362,174876
808362,248642
808362,61656
808362,152900
808362,238991
808362,480648
808362,126856
808362,291337
808362,320842
925571,344217
925571,131085
925571,406396
925571,114409
925571,91212
925571,47725
925571,289516
925571,284861
925571,3353
925571,161192
944700,465490
944700,174004
944700,205021
944700,74277
944700,326463
944700,91428
944700,368124
944700,260220
944700,185601
944700,133947
170770,474471
170770,388565
170770,80173
170770,20135
170770,158182
170770,293440
170770,223105
170770,316673
170770,231946
170770,279942
1011860,339930
1011860,340227
1011860,114578
1011860,325985
1011860,317099
1011860,85589
1011860,67486
1011860,367219
1011860,109294
1011860,55516
815015,401161
815015,176525
815015,115633
815015,475487
815015,38840
815015,268553
815015,198132
815015,380684
815015,40181
815015,122668
25025,391752
25025,384919
25025,452410
25025,65921
25025,270346
25025,48484
25025,163717
25025,349574
25025,29319
25025,237590
930326,326562
930326,468450
930326,359564
930326,239943
930326,39876
930326,383687
930326,351922
930326,399211
930326,341956
930326,251464
1028131,296642
1028131,358087
1028131,451646
1028131,454032
1028131,34207
1028131,363603
1028131,471943
1028131,474639
1028131,363674
1028131,414195
1093650,131304
1093650,481847
1093650,318227
1093650,109569
1093650,132852
1093650,434919
1093650,406301
1093650,28795
1093650,378935
1093650,327083
778890,325862
778890,150153
778890,486226
778890,98794
778890,423988
778890,223262
778890,4571
778890,483961
778890,44516
778890,321576
978057,333690
978057,340585
978057,15946
978057,292197
978057,15657
978057,353503
978057,259669
978057,208181
978057,28608
978057,61677
1005520,121708
1005520,75005
1005520,66346
1005520,310018
1005520,478841
1005520,280504
1005520,34973
1005520,307087
1005520,246985
1005520,231810
900731,242925
900731,41115
900731,175246
900731,476196
900731,97364
900731,409987
900731,500647
900731,170807
900731,480378
900731,226412
1093637,410848
1093637,113983
1093637,232980
1093637,252234
1093637,98487
1093637,97812
1093637,135853
1093637,440408
1093637,102721
1093637,4807
960397,413389
960397,428532
960397,55411
960397,116095
960397,14994
960397,125979
960397,465568
960397,482962
960397,157535
960397,435898
862742,236270
862742,405527
862742,386127
862742,23839
862742,437134
862742,31111
862742,277339
862742,492062
862742,226533
862742,480751
25534,438958
25534,87263
25534,369316
25534,45686
25534,225128
25534,468450
25534,157675
25534,468477
25534,342044
25534,445141
1093621,32909
1093621,146157
1093621,349931
1093621,373967
1093621,468892
1093621,390540
1093621,278426
1093621,18984
1093621,330689
1093621,196424
831601,43008
831601,397978
831601,479373
831601,272627
831601,221148
831601,204570
831601,444188
831601,418499
831601,356890
831601,275253
900076,217358
900076,180607
900076,42911
900076,41392
900076,484434
900076,133587
900076,201113
900076,75953
900076,422639
900076,64432
981400,328222
981400,366862
981400,346469
981400,414304
981400,334168
981400,210043
981400,340429
981400,351569
981400,309820
981400,36599
995176,127106
995176,423073
995176,359567
995176,348154
995176,397436
995176,93339
995176,284088
995176,341604
995176,170027
995176,501017
852037,365672
852037,190819
852037,111600
852037,357836
852037,401087
852037,281544
852037,134408
852037,381338
852037,126150
852037,473923
1036542,461232
1036542,313632
1036542,115804
1036542,271186
1036542,121142
1036542,110684
1036542,336219
1036542,137793
1036542,100563
1036542,57491
971233,301861
971233,264237
971233,230431
971233,250684
971233,408694
971233,189255
971233,320237
971233,40789
971233,5845
971233,247992
914321,194194
914321,445461
914321,420248
914321,262576
914321,329978
914321,343547
914321,156529
914321,352010
914321,352303
914321,288626
921173,48766
921173,337755
921173,251915
921173,469162
921173,474057
921173,276029
921173,211677
921173,128165
921173,173228
921173,434697
942221,873
942221,20299
942221,284104
942221,395548
942221,157723
942221,421540
942221,143898
942221,423026
942221,175472
942221,369145
944181,128424
944181,385788
944181,77942
944181,162359
944181,141636
944181,437382
944181,58965
944181,234642
944181,353495
944181,465291
983708,123353
983708,99461
983708,122847
983708,289640
983708,28968
983708,28374
983708,224322
983708,332437
983708,314455
983708,17930
804197,364952
804197,125859
804197,200426
804197,302670
804197,263694
804197,59759
804197,286912
804197,439738
804197,177036
804197,440870
988269,67547
988269,312448
988269,229210
988269,247510
988269,118198
988269,317762
988269,305288
988269,380032
988269,283750
988269,10719
791629,421608
791629,192053
791629,151020
791629,126935
791629,225554
791629,57083
791629,4192
791629,122204
791629,430051
791629,166824
804905,30016
804905,454554
804905,289941
804905,392819
804905,151673
804905,168079
804905,416053
804905,449671
804905,192514
804905,169310
831560,21416
831560,172887
831560,340817
831560,55779
831560,194859
831560,407063
831560,472687
831560,75657
831560,246542
831560,202425
849561,102676
849561,41146
849561,444729
849561,50391
849561,104124
849561,309587
849561,88108
849561,291872
849561,259398
849561,42405
913509,278010
913509,215074
913509,400425
913509,423389
913509,172284
913509,222118
913509,73012
913509,279169
913509,59934
913509,204318
1093570,283298
1093570,348539
1093570,151288
1093570,430403
1093570,441307
1093570,409544
1093570,181077
1093570,62629
1093570,481873
1093570,160545
230725,256630
230725,74693
230725,1086
230725,163711
230725,156049
230725,304707
230725,377723
230725,410347
230725,418860
230725,231999
831315,235541
831315,330122
831315,322291
831315,110742
831315,435614
831315,104194
831315,331762
831315,263984
831315,348351
831315,396386
1037407,214273
1037407,43651
1037407,325336
1037407,50844
1037407,70835
1037407,70379
1037407,472728
1037407,113842
1037407,61694
1037407,415083
837181,187669
837181,98740
837181,473519
837181,369113
837181,484185
837181,194842
837181,339679
837181,236748
837181,325808
837181,155555
1011811,42399
1011811,36202
1011811,399794
1011811,458039
1011811,493548
1011811,490870
1011811,493794
1011811,424282
1011811,435014
1011811,58853
1076078,348774
1076078,197973
1076078,314190
1076078,207485
1076078,208282
1076078,14515
1076078,64469
1076078,228448
1076078,402291
1076078,32188
303934,336393
303934,132591
303934,272120
303934,124551
303934,180268
303934,458836
303934,313102
303934,192985
303934,194563
303934,115935
959228,413836
959228,115628
959228,331924
959228,116289
959228,123394
959228,170875
959228,228258
959228,384769
959228,206409
959228,126317
1093556,255023
1093556,274695
1093556,501010
1093556,423504
1093556,355328
1093556,466399
1093556,347922
1093556,181077
1093556,39108
1093556,60736
869827,449738
869827,187890
869827,131394
869827,406032
869827,235662
869827,339030
869827,413615
869827,441363
869827,264039
869827,481144
1093552,359704
1093552,351682
1093552,198855
1093552,357947
1093552,109469
1093552,91764
1093552,121914
1093552,341614
1093552,355150
1093552,152541
783602,500254
783602,287471
783602,77431
783602,305633
783602,493526
783602,145113
783602,115724
783602,249092
783602,162316
783602,460916
849337,265958
849337,372324
849337,177767
849337,227508
849337,441424
849337,387381
849337,367613
849337,245715
849337,212128
849337,221282
1011721,209703
1011721,26291
1011721,128766
1011721,378706
1011721,135507
1011721,482312
1011721,17692
1011721,327248
1011721,150895
1011721,285938
976941,123266
976941,354981
976941,183627
976941,271124
976941,76487
976941,409797
976941,428301
976941,466034
976941,204473
976941,286614
950799,330133
950799,208399
950799,141629
950799,93350
950799,206431
950799,34684
950799,179025
950799,356810
950799,252945
950799,48043
863623,473953
863623,499740
863623,48017
863623,173415
863623,235793
863623,293293
863623,372949
863623,63154
863623,319536
863623,178003
1031240,472283
1031240,64913
1031240,192006
1031240,418344
1031240,411543
1031240,74009
1031240,349323
1031240,389732
1031240,42268
1031240,272638
1024034,233628
1024034,151206
1024034,468764
1024034,81580
1024034,122405
1024034,53242
1024034,88160
1024034,435322
1024034,192371
1024034,445715
812734,257192
812734,416802
812734,287015
812734,306728
812734,210655
812734,374088
812734,219387
812734,160817
812734,34989
812734,458723
1093540,105685
1093540,112504
1093540,330363
1093540,189315
1093540,187638
1093540,49575
1093540,399650
1093540,386806
1093540,415158
1093540,246718
1078198,12532
1078198,202114
1078198,291281
1078198,85259
1078198,275665
1078198,438489
1078198,400987
1078198,500827
1078198,17521
1078198,416765
1093534,160423
1093534,48133
1093534,457933
1093534,158547
1093534,426247
1093534,155009
1093534,163639
1093534,434094
1093534,246582
1093534,482070
773155,119302
773155,329969
773155,5648
773155,220398
773155,473551
773155,447245
773155,92889
773155,295913
773155,314245
773155,465114
898714,454390
898714,356565
898714,360264
898714,114493
898714,340937
898714,430529
898714,405372
898714,154258
898714,34997
898714,455266
1023850,190409
1023850,374672
1023850,269286
1023850,105081
1023850,33468
1023850,18917
1023850,447429
1023850,183071
1023850,293026
1023850,298663
227317,13280
227317,227335
227317,302847
227317,131635
227317,247608
227317,93900
227317,146904
227317,417813
227317,123076
227317,378470
825954,69210
825954,393322
825954,67602
825954,70915
825954,290302
825954,259308
825954,346925
825954,247857
825954,426111
825954,35002
1093507,142512
1093507,168207
1093507,228203
1093507,84037
1093507,147898
1093507,382743
1093507,242309
1093507,247389
1093507,153583
1093507,198330
956993,392101
956993,418140
956993,195402
956993,403268
956993,352741
956993,452098
956993,98634
956993,470745
956993,74868
956993,96957
202081,255879
202081,391427
202081,37821
202081,419154
202081,151665
202081,444542
202081,480305
202081,456403
202081,352590
202081,98665
49435,167834
49435,434945
49435,220715
49435,367016
49435,407083
49435,8197
49435,383549
49435,282841
49435,359579
